pixel,row,col,x_um,y_um,OFF_start_s,OFF_end_s,OFF_first_frame,OFF_last_frame,POS_time_requested_s,NEG_time_requested_s,POS_time_actual_s,NEG_time_actual_s,POS_frame,NEG_frame,dV_pos_d1_V,dV_neg_d1_V,deltaNu_pos_d1_MHz,deltaNu_neg_d1_MHz,dV_pos_d2_V,dV_neg_d2_V,deltaNu_pos_d2_MHz,deltaNu_neg_d2_MHz,dV_pos_d3_V,dV_neg_d3_V,deltaNu_pos_d3_MHz,deltaNu_neg_d3_MHz,dV_pos_d4_V,dV_neg_d4_V,deltaNu_pos_d4_MHz,deltaNu_neg_d4_MHz,Bx_pos_nT,Bx_neg_nT,Bx_odd_nT,Bx_even_nT,By_pos_nT,By_neg_nT,By_odd_nT,By_even_nT,Bz_pos_nT,Bz_neg_nT,Bz_odd_nT,Bz_even_nT
0,0,30,100.0,-100.0,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,-0.00014949862305316266,0.00022341969524982064,0.02492474542396687,-0.03724903221899095,0.0005777274856454773,-0.0010677520512151668,-0.08424753709744759,0.1557057311287882,-0.00020539123285952805,0.0002526452031081652,0.07732687732008513,-0.0951173248938741,4.787797449706318e-05,-3.2487162050393594e-05,-0.024807240672041892,0.01683272645097329,1302.4813384761014,-2619.7468497742666,1961.114094125184,-658.6327556490826,-1015.8948753029894,1416.4770725129558,-1216.1859739079725,200.29109860498323,-3157.441742135968,4606.892894250825,-3882.1673181933966,724.7255760574283
931,1,0,-100.0,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0002840563737798218,-0.0003024218496019858,-0.04735851513494898,0.05042044841639918,-5.241402119772733e-05,-3.557581880718457e-05,0.007643313335435916,0.0051878700411521934,0.00013378393026835636,-6.256354946213241e-05,-0.050367746564602744,0.02355428635688704,-4.416814332770711e-05,2.1799627381787522e-05,0.022885048356314257,-0.011295143721128165,928.022348365573,-1280.2052673477417,1104.1138078566573,-176.09145949108438,710.5966682700906,-400.3136118128122,555.4551400414514,155.1415282286392,1896.5244316034118,-1198.9861324321398,1547.7552820177757,348.769149585636
928,1,1,-93.33333333333333,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.00023147672090731233,-0.00019676816125494147,-0.038592317590361476,0.032805628752028325,-8.106353694696254e-05,-4.8494496117236425e-06,0.01182115011986881,0.0007071745697011893,0.0001016301544034844,-5.9245802702859266e-05,-0.03826230736418204,0.02230520189957291,-3.151561512745162e-05,-3.5258036567332695e-06,0.016329334262920686,0.0018268412729179407,629.8521860485698,-778.6391749538894,704.2456805012296,-74.39349445265981,550.9867699387579,-617.6945540731913,584.3406620059745,-33.35389206721669,1560.9390145017167,-783.627923660407,1172.2834690810619,388.65554542065485
869,1,2,-86.66666666666667,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.00035167339995473973,-0.00036824926948385994,-0.05863177725145836,0.06139534336167793,-4.6823689770759074e-05,-2.257644171214716e-05,0.006828099128075964,0.0032922262795709364,0.00013358706422036382,-5.666360470081176e-05,-0.05029362929810763,0.021333041085595722,-2.4662523280281054e-05,2.4641813131764964e-05,0.012778509471642255,-0.012767778824742733,1208.385023956517,-1488.0357875375973,1348.2104057470572,-139.82538179054018,959.7008399566035,-332.5968571070864,646.148848531845,313.55199142475857,1909.599668405848,-1391.2631364545634,1650.4314024302057,259.16826597564227
866,1,3,-80.0,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.00037648728690535657,-0.00034776920581630014,-0.06276880408550005,0.05798086125638764,-7.381859828458561e-05,-1.7385627687085336e-05,0.0107646515909034,0.002535271992284863,0.000147583484182622,-7.943547966930448e-05,-0.05556308230383616,0.029906328063435038,-3.0342502642700067e-05,1.9326625192396386e-05,0.015721503959940892,-0.010013795436470142,1215.854277476779,-1396.9861943182436,1306.4202358975112,-90.56595842073227,1010.9717571104965,-581.3989963002863,796.1853767053914,214.7863804051051,2152.8523600415842,-1428.129954871292,1790.491157456438,362.3612025851461
807,1,4,-73.33333333333333,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0004266165082249725,-0.00046172542218918657,-0.07112646019079277,0.07697989699708901,-3.4385388908549974e-05,-1.2107970955700474e-05,0.005014274722357421,0.0017656538032382245,0.00013722603260388178,-8.599099598954866e-05,-0.05166364912732017,0.03237438670064099,-1.3440871136363539e-05,2.4102907006501264e-05,0.00696418193593641,-0.01248855285310364,1538.4888005378352,-1815.9624158322067,1677.225608185021,-138.73680764718574,1151.083088874384,-617.5918055298544,884.3374472021192,266.7456416722648,2009.3488981861938,-1807.7868528815775,1908.5678755338856,100.78102265230814
804,1,5,-66.66666666666666,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0005208100488760957,-0.0005741892402620838,-0.08683061835201172,0.09573011674912965,-4.469193680910947e-05,-1.6839794999775342e-06,0.00651723467869199,0.00024556755377007946,0.0002006850148896049,-0.00015350754049266039,-0.07555505320405424,0.057793405230214,-2.9721594699638563e-05,3.822873809164552e-05,0.015399789999805546,-0.019807636316905543,1872.1213498153231,-2220.1114216837896,2046.1163857495562,-173.99503593423321,1535.2168594612826,-1067.6028449864764,1301.4098522238796,233.80700723740313,2734.150180377821,-2585.148398058571,2659.649289218196,74.5008911596251
745,1,6,-60.0,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0005536984469046841,-0.0006629923039564333,-0.09231384576590675,0.11053556251342193,-3.3440448347420156e-05,1.9333843810398287e-05,0.004876478067435036,-0.002819372046723632,0.0001977414132560164,-0.0001756375817413617,-0.07444682906405226,0.06612505094314038,-1.3201484390226132e-05,2.1259409715454686e-05,0.0068401473524455835,-0.011015238194530971,2037.258209697108,-2497.1334825379527,2267.1958461175304,-229.93763642042234,1717.0630455472199,-1475.147985463595,1596.1055155054073,120.95753004181245,2652.2373020805326,-2850.5970952607854,2751.4171986706588,-99.17989659012642
742,1,7,-53.33333333333333,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.000610533768529318,-0.0007373168433996407,-0.10178955794072407,0.12292711627185864,-2.3960146117000228e-05,5.276746668968197e-06,0.003494005995918543,-0.0007694854785228813,0.0002658431053099349,-0.0002286599088826235,-0.10008614732232074,0.08608720282759737,-3.946905943096922e-05,4.7254153712788346e-05,0.020450289860596275,-0.024484017467754565,2291.9763800584788,-2831.551393955989,2561.763887007234,-269.7875069487552,2021.5320919390456,-1660.622866872626,1841.0774794058357,180.4546125332098,3334.793428017619,-3487.3518874668653,3411.072657742242,-76.27922972462306
683,1,8,-46.666666666666664,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.00038115715259387235,-0.00048251642608659136,-0.06354737455707545,0.08044621975423734,-4.075236760383186e-06,8.70499730417684e-06,0.0005942744090973514,-0.0012694126582837627,0.00020196720539426136,-0.00020054421376019112,-0.0760377796888909,0.07550204358183656,-3.412995874280099e-06,3.4527294684944235e-05,0.00176839164470389,-0.017889789992190742,1475.709379164166,-1842.983928996978,1659.346654080572,-183.637274916406,1822.896386913083,-1481.0577902512837,1651.9770885821833,170.91929833089966,2082.537364366019,-2587.5970289533643,2335.067196659692,-252.5298322936726
680,1,9,-40.0,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0006019253781103844,-0.0008505798909002997,-0.10035434780085718,0.1418105853449664,-2.2204089673444166e-05,1.7375890019204236e-05,0.0032379277686408353,-0.0025338519896773376,0.00029877211962768546,-0.0002890482145227745,-0.11248345277187466,0.10882254083005943,-3.311366691871751e-05,4.038189201533624e-05,0.01715734037238449,-0.020923260111563424,2270.9155767484913,-3235.6678478930053,2753.291712320748,-482.376135572257,2376.721987473326,-2292.3375205054367,2334.5297539893813,42.19223348394462,3431.6637141516703,-4072.9046879113403,3752.2842010315053,-320.62048687983497
621,1,10,-33.33333333333333,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0003986424847634521,-0.0005156909050224742,-0.06646256831658783,0.08597714321803135,-4.974378430279592e-06,1.5809399577509258e-05,0.0007253924068949199,-0.0023054173645667714,0.00015477884153268108,-0.0001786257375784879,-0.05827203198652648,0.0672500491069558,-9.523541969431448e-06,3.8694350421793395e-05,0.004934477704366324,-0.020048886228899145,1531.4103980868197,-1942.541358430755,1736.9758782587874,-205.5654801719677,1351.0359894723783,-1251.839540656257,1301.4377650643178,49.59822440806067,1930.49457127866,-2607.7676517728078,2269.131111525734,-338.63654024707387
618,1,11,-26.666666666666657,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0006600853528016691,-0.0009853238436930297,-0.1100509091031585,0.1642753990816355,-2.062701975613217e-06,6.6980139001635156e-06,0.0003007950383688195,-0.0009767428217523355,0.00034022012975166874,-0.0003564940302534181,-0.1280880389530721,0.1342149309829705,-4.184621236894631e-05,5.125688555401404e-05,0.02168197532068746,-0.026557971789632196,2564.56860660885,-3794.9447460090846,3179.756676308967,-615.1880697001172,2660.030422261037,-2795.7572060729512,2727.893814166994,-67.86339190595709,3819.920515023245,-4834.496493902132,4327.208504462688,-507.28798943944344
559,1,12,-20.0,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.00031489264135510644,-0.0003994879004281395,-0.05249960676136469,0.06660351791056686,1.152687334965611e-05,7.80608314988363e-06,-0.0016809148158456416,-0.001138327838116992,0.00010980774380817883,-0.00015234902570532237,-0.0413410534424205,0.05735724089356357,-2.722548803675403e-05,3.6448458344109656e-05,0.014106470485358204,-0.018885211577250084,1255.2606549744476,-1520.4734229760047,1387.867038975226,-132.60638400077858,738.0384093241712,-1016.9038537836882,877.4711315539297,-139.4327222297585,1574.952641974219,-2132.369259110516,1853.6609505423676,-278.7083085681485
556,1,13,-13.333333333333329,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0005845374741738575,-0.0008517374831376971,-0.09745539749467137,0.14200358171665625,6.397056258224104e-06,1.6985632502409346e-05,-0.0009328554514366882,-0.0024769423991858946,0.0002876919076726889,-0.0002689799861495577,-0.10831191059553187,0.10126713833384622,-5.204634177498273e-05,6.696487743281466e-05,0.026967016463709047,-0.034696827685380016,2293.48030197636,-3233.862060704722,2763.671181340541,-470.190879364181,2068.224618513092,-1811.7623933217535,1939.9935059174227,128.2311125956693,3407.4417304928243,-4173.474700423769,3790.4582154582968,-383.0164849654723
497,1,14,-6.666666666666657,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0007223221901586314,-0.0005588679054972852,-0.12042717408429807,0.09317570948591239,0.00011841249861961771,-0.00020192446749845333,-0.01726759002838833,0.02944578454225994,0.00010224160546198331,-0.00013298466231870002,-0.03849250998933556,0.05006683355177117,-1.6102216723526233e-05,2.5489953190355455e-05,0.008343117473325765,-0.013207229632302368,3166.3538768779613,-2818.347145623176,2992.3505112505686,174.00336562739267,981.1830891758,-1119.0360938832996,1050.1095915295498,-68.92650235374981,2265.4363760826413,-1879.8153677082992,2072.6258718954705,192.8105041871711
494,1,15,0.0,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0005585630365939976,-0.0006248519876818422,-0.09312488105922229,0.10417672352133496,9.625996398220377e-05,-0.00016533406560353224,-0.014037180310936738,0.024109962173329842,0.00016755735282458786,-0.00016095423465731053,-0.06308295970357465,0.060596979648134354,-5.177964142354944e-05,7.040565967719532e-05,0.026828829753121914,-0.036479616413037555,2470.9335924897687,-2947.440050343346,2709.186821416557,-238.25322892678855,1066.6489490086826,-844.9852832309228,955.8171161198027,110.83183288887989,2503.715132301161,-2625.2800350953917,2564.4975836982762,-60.78245139711544
435,1,16,6.666666666666671,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0020326318913256604,4.095496118816763e-06,-0.3388849435349806,-0.0006828102898984707,0.00041612970405439877,-0.0009904147648424914,-0.06068242129851884,0.1444279642497927,9.901866385877877e-05,-8.9702088028517e-05,-0.03727911832460348,0.033771560060114975,1.243857925067484e-05,1.6946925424667226e-05,-0.006444859715372559,-0.008780790375471153,9163.301412788087,-3249.277148863949,6206.2892808260185,2957.012131962069,1841.4075001607166,-997.1284090109766,1419.2679545858466,422.13954557487,4757.512507638908,1692.443545846089,1532.5344808964094,3224.9780267424985
432,1,17,13.333333333333343,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0015667244290173024,-0.0008502344655356201,-0.26120780743833083,0.14175299525415627,0.0005285863446764874,-0.0008406940258683134,-0.0770814939375478,0.12259482695861548,0.00015812032474608791,-0.00017805456230093007,-0.059530052881152255,0.06703500974037199,2.160153892886028e-06,2.733670976954391e-05,-0.0011192507217020833,-0.01416409832618195,7757.114160972542,-6038.690165027836,6897.902163000189,859.211997972353,2126.240379527014,-1853.870105545132,1990.055242536073,136.18513699094092,3672.474132891723,-1417.7558049368272,2545.114968914275,1127.359163977448
373,1,18,20.0,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0033058244824018834,-0.0007191320944108711,-0.5511544652212826,0.119895314173035,0.0005872697631266236,-0.001360484048476886,-0.08563904675565405,0.19839359073678758,-2.0004614676135795e-06,1.3114326439804748e-05,0.0007531452844216993,-0.0049373573429976475,5.628324469902131e-05,-5.684373025002165e-05,-0.029162302952847184,0.02945270997409075,14589.882190616048,-7229.463507436797,10909.672849026423,3680.2093415896256,1970.8095089907715,-1362.799966372585,1666.8047376816783,304.00477130909326,6816.694667192532,1761.7013716165063,2527.4966477880125,4289.198019404519
370,1,19,26.66666666666667,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0024191124271984855,-0.001026911370875616,-0.4033198444806765,0.17120896480062983,0.0007598616902788806,-0.0013111188956434787,-0.1108073919473912,0.19119488088138395,2.526339385489354e-05,-2.3015850551875586e-05,-0.009511308394757128,0.00866514031423876,5.441342939777459e-05,-2.201037373108186e-05,-0.028193486734585087,0.011404338720762484,11767.379890767152,-8244.864942832013,10006.122416799582,1761.2574739675692,1966.5958837132432,-1349.8420409019286,1658.218962307586,308.3769214056573,4266.861871067536,391.61469179774207,1937.6235896348971,2329.2382814326393
311,1,20,33.33333333333334,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0029336437530039596,-0.0014189182931098482,-0.4891036600533263,0.2365652372637314,0.0005572776777938703,-0.0013722892189142494,-0.08126542877056221,0.20011508843089898,-0.00026610113521850624,0.0002255706181683273,0.10018329191221984,-0.08492412882125046,9.397829232872775e-05,-4.5473141942328534e-05,-0.048693415714344004,0.023561213441610017,13032.7877393503,-9911.817109536465,11472.302424443384,1560.4853149069177,-1.1075326190615966,363.91203061110025,-182.50978161508093,181.40224899601932,4249.471662883496,988.7381450002199,1630.366758941638,2619.1049039418576
308,1,21,40.0,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0017588833936941807,-0.0016003979268409442,-0.2932449806088225,0.2668219284492669,0.0003550673141865132,-0.0007772152837688173,-0.05177795321716061,0.11333799252922784,-0.00026536965389317545,0.00020003598404248648,0.09990789959912888,-0.07531070232308748,0.00010546133765789046,-7.947205333152042e-05,-0.054643180133596515,0.04117722970543179,7874.673802160293,-8660.8096133027,8267.741707731497,-393.067905571203,-333.3591880053596,-55.93026890776377,-138.71445954879792,-194.6447284565617,1571.57849818841,-726.963164841071,1149.2708315147406,422.30766667366953
249,1,22,46.666666666666686,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0012086259980607383,-0.001204782605498056,-0.20150483462138138,0.20086405560126186,0.0004308795862122366,-0.0010893116574350898,-0.06283333375318084,0.158849676622034,-0.00045395164422785966,0.00035192605808105566,0.1709063362332811,-0.13249515444306623,0.00010780638834062057,-7.55667262904215e-05,-0.055858232300813625,0.03915374419190998,5989.390002849381,-8148.237080135226,7068.813541492304,-1079.4235386429227,-2078.2553365550407,1293.9431228494389,-1686.0992297022399,-392.1561068528009,-1038.4081942317564,1784.811577090567,-1411.6098856611616,373.2016914294053
246,1,23,53.33333333333334,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0008159777671218371,-0.0007877377533245336,-0.13604164173402708,0.1313334033550234,0.000404750260816608,-0.0009443970263499333,-0.05902300558757519,0.1377173935618482,-0.00042587021165131926,0.00036818872918870153,0.16033407634863703,-0.13861781876583157,0.00010604773377025091,-8.536070497828809e-05,-0.05494701231616656,0.044228344548315174,4404.901603399646,-6075.2382368980925,5240.06992014887,-835.1683167492233,-1996.8220774876254,1519.0605458918621,-1757.9413116897438,-238.88076579788162,-1840.7614874750705,2697.1227163793433,-2268.9421019272067,428.1806144521364
187,1,24,60.0,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.00018521378657088104,-0.0002646169796389726,-0.030879257514275033,0.04411753578502868,0.00046801741340370226,-0.001056929816444924,-0.06824898482011238,0.1541275707539799,-0.0004582427145453998,0.00036283510968875937,0.17252186316399107,-0.13660225718354355,8.637861335298835e-05,-5.771003362737622e-05,-0.04475575821396273,0.02990157182764213,2190.5963182084492,-4439.199434057334,3314.8978761328917,-1124.3015579244422,-2683.675112705714,1917.281729203314,-2300.478420954514,-383.1966917512001,-3647.6862753548635,4079.1332399820617,-3863.4097576684626,215.7234823135991
184,1,25,66.66666666666669,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0001092028092309686,-9.636965863146443e-05,-0.01820653705081955,0.016066965427030587,0.0005860956915999694,-0.0012016020296532405,-0.08546783690852976,0.17522450304831225,-0.00037664411129785535,0.0003492451398732207,0.1418011498454797,-0.13148582687598248,9.490198325311126e-05,-6.418474587599784e-05,-0.04917201204822125,0.033256345013454876,2301.594881491735,-4273.809211419817,3287.7020464557763,-986.107164964041,-1856.7257010577318,1718.6378632113049,-1787.6817821345185,-69.04391892321348,-3756.5671649979145,4828.832391844017,-4292.699778420966,536.1326134230515
125,1,26,73.33333333333334,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,-0.00010081568002926763,0.0001105629629998043,0.01680821607688003,-0.018433304934919882,0.0004522711721580658,-0.0008863555659301053,-0.06595277756591715,0.12925345474743258,-0.000341112046063536,0.00029341494845090113,0.12842383275628041,-0.11046655403378092,6.751223232264189e-05,-4.327333680780681e-05,-0.03498043125523855,0.022421418035122605,1059.0558741013413,-2451.2125445460815,1755.1342093237113,-696.0783352223701,-1994.4350744221704,1682.8187168708166,-1838.6268956464935,-155.80817877567688,-3600.57644339065,4190.776047207689,-3895.6762452991698,295.09980190851934
122,1,27,80.0,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,-6.741029198631643e-05,0.00010983734012744479,0.011238794929346785,-0.018312327463703062,0.0005690874895495714,-0.0010979270818456857,-0.08298760328834662,0.16010602724698475,-0.0002698427505792368,0.0002676548942018726,0.10159195686811907,-0.10076826006601597,6.383136181015708e-05,-2.701954558788888e-05,-0.03307324446120586,0.013999764553303772,1581.0192790241074,-3150.3480974523823,2365.683688238245,-784.6644092141374,-1362.6159370229063,1558.9979896468,-1460.8069633348532,98.19102631194687,-3382.23273491627,4417.115313468559,-3899.6740241924144,517.4412892761445
63,1,28,86.66666666666669,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,-0.00011961199926135929,0.00015401010439000925,0.01994198053704431,-0.02567690970153277,0.0003837738680978541,-0.0006715877515383404,-0.05596410763369058,0.09793477966294624,-0.00023561268553228378,0.00021729761407886597,0.08870482432748843,-0.08180946047154607,5.173841938272548e-05,-3.202086344875635e-05,-0.026807471182746814,0.01659112095789711,775.6278869118263,-1589.1200494841717,1182.373968197999,-406.7460812861727,-1304.310925261267,1263.7659846497065,-1284.0384549554867,-20.27247030578019,-2820.4775613261027,3326.1647222700512,-3073.321141798077,252.8435804719743
60,1,29,93.33333333333334,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,-8.166194732224248e-05,0.0001521349034313077,0.013614862841301785,-0.02536427199584772,0.0005150720542648229,-0.0009010524142004805,-0.07511076256143831,0.13139663349630346,-0.00022844502657290024,0.00020287271888479408,0.08600630269485611,-0.07637869263643621,5.349820248843284e-05,-1.1938241583141898e-05,-0.02771927590072948,0.006185617400588773,1353.6368399473592,-2349.0645311387398,1851.3506855430496,-497.71384559569026,-1153.705059311891,1273.9486116350224,-1213.8268354734569,60.12177616156566,-2999.8906173562195,3620.603026036754,-3310.2468216964867,310.35620434026714
1,1,30,100.0,-93.33333333333333,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,-0.00011488053720524464,0.00023034149322919326,0.01915314058104097,-0.03840304988810781,0.0005255209131761427,-0.0009783171913499262,-0.0766344751259771,0.14266382666429203,-0.00018989136347496367,0.00026080177549445935,0.07149139699460662,-0.09818815836366845,5.681275653011297e-05,-4.8921244415934027e-05,-0.02943666141455258,0.02534779503415089,1267.3089445725147,-2300.9109077824533,1784.1099261774839,-516.8009816049693,-789.7146082179629,1336.5412028212183,-1063.1279055195905,273.4132973016277,-2934.5069019355137,4587.287601711122,-3760.8972518233177,826.3903498878042
932,2,0,-100.0,-86.66666666666667,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0003837109070859664,-0.00045630171851799157,-0.06397314222831427,0.07607564496788138,-4.517442915206346e-05,4.68652568717435e-06,0.006587594480799787,-0.0006834160681263634,0.00014787719496348208,-6.445365107015329e-05,-0.055673660234563556,0.02426588272412773,-3.454445147219027e-05,2.4720276838771607e-05,0.01789867951926122,-0.012808433595212476,1336.952997018763,-1736.619845071234,1536.7864210449984,-199.83342402623555,979.3583894551925,-416.02603102733707,697.6922102412648,281.66617921392776,2139.390816866944,-1724.5949853285038,1931.992901097724,207.39791576922016
927,2,1,-93.33333333333333,-86.66666666666667,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0003311103246950036,-0.00031998491682902485,-0.05520345526751248,0.05334860233887574,-8.1178477830472e-05,-4.733689672035132e-06,0.011837911459060864,0.0006902937910371623,0.0001335679226748816,-6.875141448167716e-05,-0.05028642277853709,0.025883929509508033,-3.2392502336226704e-05,8.779364416316159e-06,0.016783679966949017,-0.004548893479954438,1015.523966145086,-1249.2101902661457,1132.3670782056158,-116.84311206052985,848.4773810937651,-597.2110801222203,722.8442306079927,125.63315048577238,1994.119393987382,-1248.4805611974305,1621.2999775924063,372.81941639497575
870,2,2,-86.66666666666667,-86.66666666666667,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.00047218190233405753,-0.0005204128737316111,-0.07872322479716509,0.08676440042195435,-4.454255006304299e-05,7.468654756507791e-06,0.006495450246163146,-0.0010891220935488554,0.0001460532623843928,-6.72924489326725e-05,-0.054986975565409234,0.025334649735238055,-3.0460038073195228e-05,2.932213894111318e-05,0.01578240314672592,-0.015192818104196636,1678.0075721035814,-1972.4981376512358,1825.2528548774085,-147.24528277382717,1040.3217673497982,-406.9468374415175,723.6343023956579,316.6874649541403,2327.5881596518757,-1947.9615758246478,2137.7748677382615,189.81329191361397
865,2,3,-80.0,-86.66666666666667,0.0,0.05,0,129,0.0627,0.0571,0.06259680000000001,0.0571872,162,148,0.0004055862278286289,-0.00038580147455575305,-0.06762024471958333,0.06432168632130923,-6.881876085813635e-05,-1.7091495513289335e-05,0.010035546607097113,0.0024923799509000816,0.00016823945060361487,-0.00010060842020048755,-0.06333975981400194,0.03787763897172486,-3.487396854066131e-05,3.5943149020893496e-05,0.01806941375162956,-0.018623393275065667,1346.0549587435378,-1542.0424709553993,1444.0487148494685,-97.99375610593074,1147.9667380695992,-583.3542392825376,865.6604886760683,282.3062493935308,2359.6094984642937,-1765.4261415464628,2062.5178200053783,297.09167845891545
